Dataset,Experiment,Iteration,Recall,F1,Precision,Mean_Recall,Std_Recall,Mean_F1,Std_F1,Mean_Precision,Std_Precision
BCWDD,Baseline,0,0.8395036887994634,0.889703209528086,0.946886446886447
BCWDD,Baseline,1,0.849027498323273,0.8977955341139422,0.9525382957842635
BCWDD,Baseline,2,0.8446680080482897,0.8922630020669237,0.9469081706899504
BCWDD,Baseline,3,0.8443326626425218,0.8984629209678309,0.962933349127379
BCWDD,Baseline,4,0.8350771294433267,0.8911830465636239,0.9579097985347985
BCWDD,Baseline,5,0.830449362843729,0.8884591979411997,0.9586339586339587
BCWDD,Baseline,6,0.8395707578806171,0.8921948536499621,0.9522470361180039
BCWDD,Baseline,7,0.8444668008048289,0.8968591140159767,0.9584828548644339
BCWDD,Baseline,8,0.849027498323273,0.8979724266101975,0.9531017369727047
BCWDD,Baseline,9,0.8347417840375586,0.8849844936081209,0.9434393334641977
BCWDD,Baseline,10,0.8156941649899396,0.8751304490735033,0.9500545426211625
BCWDD,Baseline,11,0.8443997317236754,0.8951097873480446,0.9528895512502068
BCWDD,Baseline,12,0.8488933601609657,0.8994825637929749,0.9571032909742586
BCWDD,Baseline,13,0.8393024815560026,0.8868320008592278,0.9420428223256189
BCWDD,Baseline,14,0.8440643863179074,0.8965178217280828,0.9575275784157363
BCWDD,Baseline,15,0.8396378269617707,0.8914844789388434,0.9515467950605405
BCWDD,Baseline,16,0.8396378269617707,0.8925595460907955,0.9531949531949532
BCWDD,Baseline,17,0.8441985244802147,0.8905339612099928,0.9426925704077344
BCWDD,Baseline,18,0.8305835010060362,0.8836728242344275,0.9497939441448043
BCWDD,Baseline,19,0.8349429912810195,0.8871761039867874,0.9465695203400122
BCWDD,Baseline,20,0.8490945674044266,0.8949360341151386,0.9491641240783117
BCWDD,Baseline,21,0.8258215962441314,0.8788113695090439,0.9436781609195402
BCWDD,Baseline,22,0.8491616364855802,0.8973560958757053,0.9549773755656109
BCWDD,Baseline,23,0.8295774647887324,0.8858468212642162,0.960564822944103
BCWDD,Baseline,24,0.834875922199866,0.8893747985093187,0.9518518518518518
BCWDD,Baseline,25,0.8395707578806171,0.8942523574315223,0.9571108308813226
BCWDD,Baseline,26,0.834674714956405,0.8912740789170995,0.9584193089850288
BCWDD,Baseline,27,0.8395036887994634,0.8943525267718256,0.9572852210564076
BCWDD,Baseline,28,0.8255533199195172,0.8861466643708508,0.9564545507961689
BCWDD,Baseline,29,0.8444668008048289,0.896544323912788,0.9585221215351812
BCWDD,RUS_0,0,0.9103286384976527,0.9128341245129566,0.916459111664591
BCWDD,RUS_0,1,0.8914151576123407,0.8956692003304757,0.8999844477492976
BCWDD,RUS_0,2,0.8729040912139503,0.8917225883159019,0.9118543292456337
BCWDD,RUS_0,3,0.8774647887323943,0.8932475616703118,0.913336334598152
BCWDD,RUS_0,4,0.8963782696177063,0.9045977078613193,0.9151898963542799
BCWDD,RUS_0,5,0.8821596244131454,0.9033674339300938,0.9259918683192341
BCWDD,RUS_0,6,0.8961099932930919,0.9046261570865012,0.9142016347898702
BCWDD,RUS_0,7,0.8916834339369549,0.9021013074597793,0.9151143790849673
BCWDD,RUS_0,8,0.8773977196512407,0.9034487553886802,0.9317325036075036
BCWDD,RUS_0,9,0.881757209926224,0.9029365724262551,0.9276512872059728
BCWDD,RUS_0,10,0.8723675385647217,0.8875401332183247,0.908971488281833
BCWDD,RUS_0,11,0.8869215291750502,0.8953249570728813,0.9051593399419486
BCWDD,RUS_0,12,0.9012072434607646,0.9110670194003528,0.9231031303042173
BCWDD,RUS_0,13,0.8816901408450705,0.8958871662360034,0.9145576967726957
BCWDD,RUS_0,14,0.8912810194500335,0.9060321288764738,0.9224867724867725
BCWDD,RUS_0,15,0.9103286384976527,0.9094329623741388,0.9107226107226106
BCWDD,RUS_0,16,0.8773977196512407,0.8925402955253702,0.909068035426731
BCWDD,RUS_0,17,0.87719651240778,0.8939106859875509,0.913540872810023
BCWDD,RUS_0,18,0.8917505030181087,0.9087529247787178,0.9319000236910684
BCWDD,RUS_0,19,0.8961099932930919,0.902484079107185,0.9090129009350219
BCWDD,RUS_0,20,0.8962441314553989,0.9049777904237999,0.9155092592592592
BCWDD,RUS_0,21,0.8916834339369549,0.9065148768347565,0.9237951237951237
BCWDD,RUS_0,22,0.8962441314553989,0.9033134583859223,0.9131254774637126
BCWDD,RUS_0,23,0.876727028839705,0.8977093084848747,0.9292127625460959
BCWDD,RUS_0,24,0.8962441314553989,0.9049332662471349,0.9148122078437743
BCWDD,RUS_0,25,0.8963112005365526,0.9041787881331906,0.9144405975391892
